Date,Adj Close,Close,High,Low,Open,Volume,Return_1D,Return_8D,ADX_20,RSI_20,Stochastic_14_3,CCI_20,Volatility_10D,Label
2017-02-23,4891.2900390625,4891.2900390625,4916.43994140625,4880.490234375,4900.7998046875,107821600,-0.0009374910863546582,0.0006342015538287615,0.0,54.351216404074556,79.66378907498955,81.86968601459556,0.00547055786292689,0
2017-02-24,4845.240234375,4845.240234375,4890.10986328125,4806.490234375,4886.509765625,117178100,-0.009414654277243861,-0.010331178772866934,13.224788426709903,48.379127386370975,72.3568377644966,10.054358673445204,0.006452774768427927,0
2017-02-27,4845.18017578125,4845.18017578125,4869.509765625,4833.77001953125,4864.1298828125,89282400,-1.2395379969776243e-05,-0.016179077113254614,13.309943914408652,48.37183057215833,63.844331308361426,9.79269181030808,0.004884605465682494,0
2017-02-28,4858.580078125,4858.580078125,4865.9501953125,4836.52978515625,4862.64990234375,96712700,0.0027656148703674166,-0.008343752809172433,13.390841627722462,50.13806071534192,55.605114768683215,10.81077246087352,0.004965480998187526,0
2017-03-01,4960.830078125,4960.830078125,4970.64013671875,4897.47998046875,4897.47998046875,120246400,0.021045243333616126,0.019157363310583708,13.226263506317778,60.88611009056371,68.23881137884518,143.87891838207491,0.008363382068931405,1
2017-03-02,4963.7998046875,4963.7998046875,4972.8798828125,4955.41015625,4965.27001953125,106837200,0.0005986350098132753,0.02031033271440763,13.091850683385815,61.14218580681372,81.05564628820004,158.11204918004023,0.008105008657329982,1
2017-03-03,4995.1298828125,4995.1298828125,5002.31982421875,4948.72021484375,4953.2998046875,105338700,0.006311712671291492,0.021758098635861423,13.247088003229361,63.77583078172956,94.96502422686524,164.34011529373615,0.007732089572154875,0
2017-03-06,4972.18994140625,4972.18994140625,4985.240234375,4960.259765625,4983.9599609375,90426900,-0.004592461446334517,0.01558658717540129,13.39456345708073,60.60970437695579,91.82852899666517,136.69561724265802,0.008017171894947963,0
2017-03-07,4955.0,4955.0,4974.7900390625,4941.259765625,4974.7900390625,79830000,-0.003457217364747023,0.013025185672635109,13.283250757015049,58.325732189052125,85.59297592955981,104.06910184858023,0.008140999191303773,1
2017-03-08,4960.47998046875,4960.47998046875,4976.0400390625,4933.77001953125,4941.18017578125,82332500,0.0011059496405145808,0.02378411400041025,13.079455753404456,58.846135768277236,79.69500746772918,94.05469607642945,0.008141370517705884,1
2017-03-09,4981.509765625,4981.509765625,4988.6298828125,4939.8701171875,4950.52978515625,114473500,0.004239465785378149,0.028137155874036868,13.02325152491952,60.822388450627294,81.28139085105516,102.59144435035763,0.008144962173797761,1
2017-03-10,4993.31982421875,4993.31982421875,5022.10009765625,4990.14990234375,4994.0,103802900,0.0023707789705131876,0.02773233000736064,13.313610931050764,61.90383902641742,84.88654624167667,134.6051219464069,0.007120712551427768,1
2017-03-13,4999.60009765625,4999.60009765625,5013.080078125,4986.06005859375,4997.8798828125,84024800,0.0012577350657652087,0.00781522828250214,13.530370220334115,62.48352611667097,88.52985285384665,114.82078082443246,0.007071423089390778,0
2017-03-14,4974.259765625,4974.259765625,5006.0498046875,4958.8798828125,5006.0498046875,91792700,-0.005068471784999251,0.0021072487507700632,13.353703427817981,58.69046279874196,84.67593211178018,76.75928915113361,0.007539019679749773,1
2017-03-15,4985.47998046875,4985.47998046875,4989.2998046875,4966.0498046875,4980.0498046875,81890200,0.002255655187388461,-0.0019318621477599773,13.185869974927655,59.82710291826383,83.4638905055986,70.06406455753708,0.0037696651386690165,0
2017-03-16,5013.3798828125,5013.3798828125,5031.56982421875,5004.6201171875,5027.10009765625,113121800,0.005596231948187924,0.008284064344211473,13.479951789836145,62.52596687254731,83.8770164994152,107.34356420569694,0.0041006213586341645,1
2017-03-17,5029.240234375,5029.240234375,5037.85009765625,5001.39013671875,5006.7099609375,160166500,0.0031636045807887925,0.014982892911200807,13.822120423139188,63.97423051410661,89.84757633731299,107.83219679145579,0.0037538705328723737,0
2017-03-20,5012.16015625,5012.16015625,5030.06005859375,5004.080078125,5008.080078125,64225900,-0.0033961547528108538,0.010418382088978051,14.147180624777079,61.28916827391984,89.40852989308367,92.10128337731473,0.0035820527385909255,0
2017-03-21,5002.43017578125,5002.43017578125,5054.91015625,4990.64013671875,5030.2001953125,93549600,-0.0019412748526435042,0.004199612394742536,14.709748055413632,59.78451475454083,78.03333847697276,88.68940372475365,0.003409468966509965,0
2017-03-22,4994.7001953125,4994.7001953125,5005.06005859375,4953.56982421875,4969.10986328125,99409000,-0.0015452450503304904,0.0002764435570610235,14.674078164810377,58.581811741049634,62.891326445999134,38.14113663100067,0.0034986288963288576,1
2017-03-23,5032.759765625,5032.759765625,5032.93994140625,4980.56005859375,4996.6201171875,89305600,0.0076199909552567835,0.006632464061334664,14.928950450586404,62.4924713774782,62.896874181261204,83.04559114867536,0.004005899184162053,0
2017-03-24,5020.89990234375,5020.89990234375,5027.18994140625,5003.580078125,5027.18994140625,68967900,-0.0023565327640424627,0.009376296960013963,15.171079122073632,60.61517651475192,67.97906715841377,84.83714566183554,0.004107897166804094,0
2017-03-27,5017.43017578125,5017.43017578125,5017.8798828125,4971.06982421875,4975.08984375,94079200,-0.0006910567089537523,0.006408649806572075,14.923000592080351,60.05955524003741,74.23352613582163,49.09302938520017,0.004117257251138503,1
2017-03-28,5046.2001953125,5046.2001953125,5048.10986328125,5008.669921875,5027.1298828125,85350200,0.005734014928622466,0.006546544101419194,15.012723157629546,63.01828840787851,77.80475551817513,126.31419047866513,0.003947280819170605,1
2017-03-29,5069.0400390625,5069.0400390625,5073.22998046875,5044.419921875,5063.7001953125,86407300,0.004526146975146972,0.007913681357964775,15.346216817397623,65.1741645841698,85.9959549237223,186.905588516166,0.004062770174335679,1
2017-03-30,5089.64013671875,5089.64013671875,5090.919921875,5063.06982421875,5075.60986328125,73882900,0.004063905097908771,0.015458400779978065,15.828767761602716,67.00056443471979,95.99848467479443,206.91260350833863,0.003924829445829091,1
2017-03-31,5122.509765625,5122.509765625,5122.509765625,5067.740234375,5077.2998046875,103369500,0.006458143999045207,0.024004251058835857,16.563552562376767,69.67197345316082,98.52223235096015,217.44150143826315,0.004206501569866795,0
2017-04-03,5085.91015625,5085.91015625,5132.93017578125,5083.14013671875,5130.18017578125,81634900,-0.007144858877694005,0.018261348503579855,17.348268890111534,63.634127684375244,90.95094639725643,181.01024921944395,0.0048443658917303,1
2017-04-04,5101.1298828125,5101.1298828125,5101.1298828125,5076.35009765625,5087.60009765625,84044500,0.0029925276095954523,0.013585015055652905,17.982484857177155,64.96321922362038,85.35159121226145,137.78922535458605,0.004707382564359983,0
2017-04-05,5091.85009765625,5091.85009765625,5123.77978515625,5087.68017578125,5104.7099609375,84135600,-0.0018191626893322432,0.01413097187605361,18.780142025137025,63.47431630280403,77.71703917458416,129.2215638343226,0.004730820985712836,1
2017-04-06,5121.43994140625,5121.43994140625,5126.740234375,5051.60986328125,5063.6201171875,88623600,0.005811216587782164,0.02072968870140879,18.965239331530636,66.08342391619246,84.3200936487627,109.31138039275616,0.004519301224016501,1
2017-04-07,5135.27978515625,5135.27978515625,5135.27978515625,5098.0498046875,5104.72998046875,84781300,0.002702334481774704,0.017652805357682322,19.22195768038555,67.23570741730637,90.2300383851033,125.99381503516256,0.004284670976312232,0
2017-04-10,5107.4501953125,5107.4501953125,5127.35986328125,5097.56005859375,5127.35986328125,70156500,-0.005419293788858859,0.007577402418210921,19.458033669929918,62.725044904001905,92.75946030219939,94.30198692026474,0.004868084832905866,0
2017-04-11,5101.85986328125,5101.85986328125,5119.18017578125,5068.25,5086.60986328125,93608500,-0.0010945446000395487,0.002400901877981809,19.227209003379578,61.84769851850459,88.11088802184236,65.4303108739445,0.00473043883594538,0
2017-04-12,5101.10986328125,5101.10986328125,5142.81005859375,5093.97998046875,5114.5,100135100,-0.0001470052138040634,-0.004177620604523868,19.257714760572803,61.72577241396436,80.01723125308807,82.83339191016098,0.0045837586177118654,0
2017-04-13,5071.10009765625,5071.10009765625,5090.47998046875,5062.31982421875,5090.47998046875,97291600,-0.005882987512387472,-0.002911978021387207,18.828824852593478,56.993434789710186,71.20406179786552,18.757096332319886,0.004830875821850805,0
2017-04-18,4990.25,4990.25,5080.02978515625,4990.25,5078.25,140164900,-0.015943305416829978,-0.02173633790154872,18.209859917447993,46.814854514290914,44.65471032210862,-71.45306330659741,0.00629337068586838,0
2017-04-19,5003.72998046875,5003.72998046875,5011.330078125,4980.41015625,4987.2900390625,112517100,0.0027012635576875166,-0.017306109861337293,17.723619741865978,48.43120113591753,24.201535859685848,-103.6289255171556,0.006272546184631351,0
2017-04-20,5077.91015625,5077.91015625,5093.60009765625,4989.259765625,4992.47021484375,134681300,0.014824975782226524,-0.00849952077038274,17.2849690068048,56.15058959690981,24.798829407136804,-18.238153922507145,0.008089949443935611,0
2017-04-21,5059.2001953125,5059.2001953125,5081.60986328125,5029.06005859375,5063.35986328125,165386200,-0.003684578962956153,-0.014815081753415171,16.868250808496683,54.0043127459566,40.970850433710666,-21.396880110814944,0.008146932391409026,0
2017-04-24,5268.85009765625,5268.85009765625,5295.47021484375,5228.5400390625,5267.8798828125,228792800,0.04143933709877645,0.03160087640049425,17.912941252394866,68.2973645033646,66.70127502945478,303.95796373510046,0.015626041240095433,1
2017-04-25,5277.8798828125,5277.8798828125,5293.39013671875,5259.6298828125,5274.35986328125,115584900,0.0017138056670593649,0.03450114747331434,18.90539717409814,68.73780422562908,78.16122509387873,268.0198936624675,0.01563090546409156,1
2017-04-26,5287.8798828125,5287.8798828125,5296.52001953125,5270.31982421875,5272.85986328125,120017900,0.0018947001868241387,0.03661360459527763,19.86411726962404,69.23603708788377,94.41144733118529,224.1648482432141,0.015369875164374554,0
2017-04-27,5271.7001953125,5271.7001953125,5278.9599609375,5261.72998046875,5276.97021484375,113942900,-0.0030597683492376015,0.03955751095289228,20.674557420724,67.40641807636207,94.6106389725317,162.02401579089002,0.015448678558271872,0
2017-04-28,5267.330078125,5267.330078125,5287.85009765625,5265.35986328125,5267.66015625,122645300,-0.0008289768055068647,0.05552428798657383,21.494297740588046,66.90375348416052,93.39365733024607,132.79664057047927,0.01546749973288489,1
2017-05-02,5304.14990234375,5304.14990234375,5305.9501953125,5274.2900390625,5284.8798828125,104617800,0.006990225346169332,0.060039195369782306,22.374764426811158,68.956843281152,94.1204082757073,125.1002985855134,0.015149115444492581,0
2017-05-03,5301.0,5301.0,5301.60986328125,5282.4501953125,5299.740234375,97848100,-0.0005938562072610454,0.04393339718218847,23.211207778723114,68.57377250833368,96.23075317512944,106.21288712525507,0.013526529931854096,1
2017-05-04,5372.419921875,5372.419921875,5372.419921875,5304.4599609375,5309.39013671875,152534000,0.013472914898132515,0.06191091762937306,24.38004472280935,72.25269867656897,99.30879078134389,123.60486581574153,0.013650613262636179,1
2017-05-05,5432.39990234375,5432.39990234375,5432.39990234375,5343.02001953125,5344.919921875,138533800,0.011164425220100194,0.031040891590415898,25.754192815293187,74.8549251934285,99.49312990533558,134.81697558079674,0.013471835621764091,0
2017-05-08,5382.9501953125,5382.9501953125,5442.10009765625,5374.2001953125,5442.10009765625,116136600,-0.00910273689717056,0.01990767407234162,27.099430166361724,69.22118068320398,95.72946422559501,116.53988917427509,0.014039622218890864,1
2017-05-09,5398.009765625,5398.009765625,5413.60009765625,5394.1298828125,5404.14013671875,103174700,0.0027976425131359672,0.02082685031678988,28.377405649876835,69.94628449874841,92.54620723303731,105.42838970512251,0.006690544416715458,1
2017-05-10,5400.4599609375,5400.4599609375,5402.33984375,5377.75,5398.81005859375,100058200,0.00045390716558224575,0.02442471325275486,29.362426799901357,70.06705536891481,89.48109916047304,91.77491314191481,0.006717647762133752,0
2017-05-11,5383.419921875,5383.419921875,5409.990234375,5356.41015625,5409.89990234375,124960400,-0.0031552940278705144,0.022039599195067705,30.005545387558364,68.06473995680454,89.01600237050326,80.0233155630177,0.006939237914957204,1
2017-05-12,5405.419921875,5405.419921875,5405.419921875,5375.47998046875,5386.7900390625,158409000,0.004086621574996396,0.019092601339660842,30.61650804583253,69.25864588102047,86.47406648714251,81.77003097095688,0.00674687973963619,1
2017-05-15,5417.39990234375,5417.39990234375,5417.39990234375,5384.5400390625,5411.27001953125,97533000,0.002216290434766899,0.021958102686993053,31.26624454938935,69.9035930267944,85.02698694347016,84.21142454990851,0.006646477868684786,0
2017-05-16,5406.10009765625,5406.10009765625,5417.169921875,5389.8701171875,5398.14990234375,95519900,-0.0020858354360384634,0.006269088468701778,31.88349422776833,68.47720276714179,83.10963275642776,79.18909453279824,0.006635394974705085,0
2017-05-17,5317.89013671875,5317.89013671875,5394.8798828125,5297.43017578125,5375.83984375,118949500,-0.016316745776820185,-0.021079038304156472,31.24744691503385,58.644183364842455,65.88018050703424,29.24922771975461,0.008806340849811908,0
2017-05-18,5289.72998046875,5289.72998046875,5322.7001953125,5238.509765625,5309.91015625,124719100,-0.005295362545299831,-0.01731768109705467,30.03241785743357,55.94462289220322,45.445191822824505,-24.349011284564963,0.007619537947233705,0
2017-05-19,5324.39990234375,5324.39990234375,5334.4501953125,5292.1201171875,5299.39990234375,108705400,0.006554195016194031,-0.013636482051218923,28.976152628060323,58.42487527644608,32.82742143854532,-8.043436642883442,0.006869049666359158,0
2017-05-22,5322.8798828125,5322.8798828125,5339.41015625,5315.22998046875,5335.1201171875,73526700,-0.00028548184943455457,-0.01436545751401741,28.014938808861654,58.27347016622053,36.26244045092212,-16.422554502857796,0.006404006081315871,0
2017-05-23,5348.16015625,5348.16015625,5368.8798828125,5314.47998046875,5317.1201171875,85536300,0.004749360119721935,-0.006549696315111042,27.349155864495692,60.08437116697447,45.82906626566224,2.6513195058439996,0.00656383912359937,0
2017-05-24,5341.33984375,5341.33984375,5353.009765625,5326.58984375,5336.97998046875,79667800,-0.0012752633243471312,-0.011854782616550597,26.71666206734803,59.35285661787134,48.60260029307859,-7.527815592524243,0.006546733848697869,0
2017-05-25,5337.16015625,5337.16015625,5366.7001953125,5323.10986328125,5360.97021484375,66254500,-0.0007825166760154767,-0.014811486606155055,26.232842643516214,58.89034623285694,50.9406735691233,-9.426144155423884,0.006506063216822992,0
2017-05-26,5336.64013671875,5336.64013671875,5336.759765625,5282.419921875,5328.85986328125,76926600,-9.743375053883341e-05,-0.012848441516577491,25.310486830807115,58.830307265080485,51.2729254908213,-55.282102078899435,0.006284547453847602,0
2017-05-29,5332.47021484375,5332.47021484375,5335.77978515625,5316.68994140625,5327.72998046875,43001700,-0.000781375878487478,0.002741703523419625,24.43424880873347,58.32836522491851,51.94485137891861,-45.7974413025359,0.006170669406567356,0
2017-05-30,5305.93994140625,5305.93994140625,5309.35986328125,5273.56005859375,5291.080078125,78126400,-0.004975231434701466,0.00306442124595252,23.281210092093335,55.175613114467744,48.35761226675255,-105.10178417925206,0.006264870117473889,0
2017-05-31,5283.6298828125,5283.6298828125,5334.56982421875,5283.6298828125,5306.2099609375,143676300,-0.004204732590289528,-0.007657204620055591,22.300317827703505,52.65622475371049,38.47999410427249,-98.24878017811368,0.0038706805314417713,0
2017-06-01,5318.669921875,5318.669921875,5327.60009765625,5287.990234375,5290.83984375,84194600,0.006631811811134591,-0.0007909178922286264,21.36847017653317,55.97933546805852,35.90852887951152,-71.56256843686879,0.00410698484203404,0
2017-06-02,5343.41015625,5343.41015625,5372.97021484375,5328.18994140625,5347.85986328125,95624300,0.004651582959349865,-0.0008881559005762263,20.917441690575835,58.161911499024455,42.91566906595429,-1.3656579604711399,0.0038330323869038723,0
2017-06-05,5307.89013671875,5307.89013671875,5343.7900390625,5299.759765625,5337.10986328125,48932000,-0.006647443952941479,-0.006262418795611735,20.1736888150212,54.10760238135123,49.29802865199429,-57.561583704863125,0.004433565036312582,0
2017-06-06,5269.22021484375,5269.22021484375,5296.419921875,5260.9501953125,5280.2001953125,79880200,-0.007285365913565212,-0.012729605149039758,19.258576714043283,50.10505720376046,41.97471241635085,-134.53895096097753,0.004550594719287277,0
2017-06-07,5265.52978515625,5265.52978515625,5320.0400390625,5254.02978515625,5261.419921875,94213100,-0.0007003749202023624,-0.013324929120332674,18.434491774128823,49.735463843390235,25.62593271626091,-115.19767619842436,0.004557047610870477,0
2017-06-08,5264.240234375,5264.240234375,5290.5,5250.68017578125,5264.68994140625,85052500,-0.0002449042800755086,-0.012795192044171455,17.616845473809185,49.60088711981905,14.532303458891931,-128.8993270766035,0.004568548876590643,0
2017-06-09,5299.7099609375,5299.7099609375,5320.169921875,5266.830078125,5275.990234375,79889400,0.006737862442311338,-0.0011741520894597013,17.130585451110207,53.262442263127554,20.28339298662082,-63.411852742693995,0.005241151470086898,0
2017-06-12,5240.58984375,5240.58984375,5286.10009765625,5233.68994140625,5282.580078125,85538800,-0.011155349561250638,-0.008145922408855366,16.316833686031387,47.24081451374644,18.711814301358697,-153.52285622327244,0.0062017027616022785,0
2017-06-13,5261.740234375,5261.740234375,5273.8701171875,5248.2900390625,5254.14013671875,72390200,0.004035879787505969,-0.01070374517242656,15.54376950920651,49.39529814870361,21.728820223376122,-122.3319527476341,0.006329380402499502,0
2017-06-14,5243.2900390625,5243.2900390625,5314.9599609375,5243.2900390625,5283.60009765625,97019900,-0.0035064815993698373,-0.018737119977659367,15.21697408240893,47.610033622260325,10.662025059071814,-95.39733025727813,0.006291607029934082,0
2017-06-15,5216.8798828125,5216.8798828125,5235.8798828125,5176.669921875,5235.35986328125,118313500,-0.005036943608544342,-0.017146220355365394,14.67647474825699,45.15118112189848,15.838669427799493,-205.3290892625242,0.00583637830448775,0
2017-06-16,5263.31005859375,5263.31005859375,5273.68017578125,5236.0,5243.52978515625,164098100,0.008899989423605259,-0.0011216377393662436,14.079731783782847,49.93599782912694,23.837693070947136,-85.96595692803596,0.0064859694854813915,0
2017-06-19,5310.72021484375,5310.72021484375,5331.31982421875,5302.0498046875,5305.22021484375,77527800,0.009007669265577611,0.00858231394206399,13.994338630172972,54.227868407304264,44.30293789161316,40.34876528816815,0.006973868552811452,0
2017-06-20,5293.64990234375,5293.64990234375,5339.5498046875,5293.64990234375,5330.580078125,81245800,-0.00321431214777379,0.005586688042218846,13.829149110177905,52.52137878700599,57.33909088120165,33.133006944892024,0.006605546579232976,0
2017-06-21,5274.259765625,5274.259765625,5286.06005859375,5224.0498046875,5273.0,83179900,-0.0036629050043837097,-0.004802186440406198,13.242038707806262,50.61683104491307,59.19843723700717,-69.2634589461279,0.00672974803247606,0
2017-06-22,5281.93017578125,5281.93017578125,5286.4599609375,5237.330078125,5258.68017578125,80688900,0.0014543102723612034,0.007888488369406144,12.68072265662035,51.35141271825271,57.43057321027678,-46.182237041035044,0.0067391031808535,0
2017-06-23,5266.1201171875,5266.1201171875,5283.8798828125,5247.52001953125,5273.240234375,66693700,-0.0029932350613498526,0.0008324019463914478,12.147472407993734,49.74591445832361,55.87241608944077,-47.79156668997219,0.006409704796275709,1
2017-06-26,5295.75,5295.75,5323.72998046875,5289.56005859375,5295.0400390625,67071900,0.005626511008701485,0.01000516098607429,11.804141121865197,52.66541693798214,63.67060586388302,53.42033101732223,0.005472405522916551,0
2017-06-27,5258.580078125,5258.580078125,5284.9599609375,5237.669921875,5282.8701171875,90277800,-0.0070188211065477235,0.007993320959887473,11.419879072208834,48.913089909606455,59.43857208808734,-56.61249835720041,0.005904226588357447,0
2017-06-28,5252.89990234375,5252.89990234375,5273.9501953125,5203.89990234375,5235.830078125,96381000,-0.001080172916806732,-0.0019778725049652834,11.33114899198279,48.35885019366788,56.73305793547536,-93.39375895064946,0.005794990649689424,0
2017-06-29,5154.35009765625,5154.35009765625,5272.93994140625,5143.81982421875,5268.22998046875,114605600,-0.018761028483243902,-0.029444239361440472,11.686992185281682,40.06734310206153,34.156678721035384,-208.695081628437,0.008269408567855168,0
2017-06-30,5120.68017578125,5120.68017578125,5192.39013671875,5117.22998046875,5157.58984375,97126700,-0.0065323311837723885,-0.032674946351461176,12.202076968958938,37.740193170827474,17.911084779872617,-283.69812035276834,0.007592779494510713,0
2017-07-03,5195.72021484375,5195.72021484375,5200.72998046875,5151.18994140625,5151.18994140625,76373400,0.014654310850618746,-0.014891104016744094,12.605213206069873,45.206263458748495,14.079001893639699,-156.91544648566196,0.008692037816863972,0
2017-07-04,5174.89990234375,5174.89990234375,5197.81005859375,5165.85986328125,5170.5400390625,56279100,-0.004007204321841318,-0.020263477531046514,12.988192631325258,43.67657337641496,20.93235905421422,-133.65764466476168,0.008706401756880188,0
2017-07-05,5180.10009765625,5180.10009765625,5192.509765625,5160.85986328125,5174.7900390625,85258200,0.001004888096510781,-0.0163346102286005,13.38910106171048,44.17322990400814,29.841434389534474,-115.20445134897349,0.008746202594957413,0
2017-07-06,5152.39990234375,5152.39990234375,5177.6201171875,5111.16015625,5177.2099609375,91164900,-0.005347424719656102,-0.027068894425954726,14.120222876736358,42.09206322602767,24.09198441671569,-138.12097354066722,0.008732469517130954,0
2017-07-07,5145.16015625,5145.16015625,5155.419921875,5125.990234375,5149.7900390625,74708800,-0.00140512115343705,-0.021568545156669172,14.81478860101094,41.55345651298555,20.407573614969976,-123.9365461993061,0.008735840749178237,0
2017-07-10,5165.64013671875,5165.64013671875,5179.33984375,5147.669921875,5160.7001953125,60989800,0.0039804359527801925,-0.016611732042726812,15.185599927788804,43.69868085395743,19.524268354118163,-82.64078024689807,0.008584362722454286,0
2017-07-11,5140.60009765625,5140.60009765625,5186.43994140625,5135.9501953125,5172.02978515625,64875700,-0.004847422274832591,-0.002667649604603417,15.626368020574878,41.727536249419316,18.121865052520608,-85.28235457350965,0.008482851821014617,0
2017-07-12,5222.1298828125,5222.1298828125,5239.02001953125,5157.83984375,5158.22998046875,83513800,0.015859974245695962,0.019811763974455276,15.443380476455193,49.53014617834746,30.56088341070527,-16.603747692159068,0.010246930864871247,1
2017-07-13,5235.39990234375,5235.39990234375,5259.47021484375,5221.580078125,5228.93017578125,75719800,0.002541112501802223,0.007636994653145157,15.055604865315548,50.661998404186114,41.49999732012076,23.53967796752959,0.008007701264613238,0
2017-07-14,5235.31005859375,5235.31005859375,5246.77978515625,5215.97998046875,5246.2001953125,60089700,-1.7160818977735026e-05,0.011673685943691448,14.737507123139087,50.65390253846801,60.69438598666644,17.683124721636503,0.007523842741231452,0
2017-07-17,5230.169921875,5230.169921875,5246.22998046875,5214.31005859375,5238.41015625,53978000,-0.0009818208780800752,0.009665802450690819,14.450874288907949,50.17106889072975,67.66185273795502,21.8453417537766,0.006158474655942058,0
2017-07-18,5173.27001953125,5173.27001953125,5233.14990234375,5164.6298828125,5219.669921875,75790200,-0.01087916897417962,0.004050562375410127,14.617353850800209,45.15562142606978,60.97686980989559,-29.657838844247866,0.007057197026545748,1
2017-07-19,5216.06982421875,5216.06982421875,5218.990234375,5174.2900390625,5196.1298828125,69296400,0.00827325937480805,0.01378181938274814,14.775509434597854,49.17827295184266,60.74487404627206,-5.26175903789202,0.00753159036567503,0
2017-07-20,5199.22021484375,5199.22021484375,5251.25,5177.72998046875,5239.4599609375,78772300,-0.0032303266526007013,0.006500661532014895,14.543638986825465,47.727584376437406,56.16799188535477,11.334088197676996,0.00737018611006621,0
2017-07-21,5117.66015625,5117.66015625,5208.85009765625,5095.1201171875,5188.919921875,106403800,-0.01568697905137706,-0.004462502620405928,14.992236411270692,41.491348236158736,47.94233841071303,-106.1389783562699,0.009062333677764843,0
2017-07-24,5127.7001953125,5127.7001953125,5143.47998046875,5094.35986328125,5133.68017578125,72053200,0.0019618416924849225,-0.01808260032190978,15.423911016521156,42.46547593100878,31.094351389803773,-135.20623436883724,0.008973521027844903,0
